id,note,url,bill_id
f25692dd-bef8-4fb8-a4fe-e534a66d9c15,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr318.xml,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977
ddad5ae7-f3d4-41ff-953c-8f8f965f7bac,,https://congress.gov/bill/119th-congress/house-bill/322,ocd-bill/37abf0c5-a5a4-4403-8110-57b9c51320f2
18ae635d-82d2-41f5-8b36-86411e4f61b2,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr322.xml,ocd-bill/37abf0c5-a5a4-4403-8110-57b9c51320f2
79e2ea5b-d2e1-4cef-9094-15ed63fa8e03,,https://congress.gov/bill/119th-congress/house-bill/2569,ocd-bill/9fdd1c76-72bb-4acb-afd1-63b0e834452f
b0593972-4d40-4ee4-8cd5-c25a40d4481e,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr2569.xml,ocd-bill/9fdd1c76-72bb-4acb-afd1-63b0e834452f
892990ea-fadb-44c9-8245-522d34b6e9ce,,https://congress.gov/bill/119th-congress/house-bill/1003,ocd-bill/68d315e9-c7ab-4b6a-acdd-9596fb3cb0d6
e6245735-475f-4154-949a-77d2d218e69f,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1003.xml,ocd-bill/68d315e9-c7ab-4b6a-acdd-9596fb3cb0d6
87368639-8d24-4459-9707-9140987af9c5,,https://congress.gov/bill/119th-congress/house-bill/1047,ocd-bill/b9c8d438-9f1b-4ddb-8564-8e131dfecf03
206f4d26-ef30-4060-a74b-beaa0bb75b2e,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1047.xml,ocd-bill/b9c8d438-9f1b-4ddb-8564-8e131dfecf03
f526c55e-00c2-4fe3-a853-d97af8b05d8e,,https://congress.gov/bill/119th-congress/house-bill/992,ocd-bill/5c9f3e06-a401-461b-ad85-5f3dbe833fb9
b260cf5e-d4c0-4834-943e-ec41b138d972,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr992.xml,ocd-bill/5c9f3e06-a401-461b-ad85-5f3dbe833fb9
8211411a-4c27-476f-8108-86cbfc90bb42,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr515.xml,ocd-bill/98e373a0-4482-46c8-8153-dd02f05ac64b
a18368be-794b-4ec8-bf1a-c19c095f9cc8,,https://congress.gov/bill/119th-congress/house-joint-resolution/38,ocd-bill/e3201907-053b-461c-be4d-f2e4379bf0e8
0a406667-e6ec-4ca1-b285-ec6614e8e0c8,,https://congress.gov/bill/119th-congress/house-bill/1134,ocd-bill/d21ad54c-6be8-4019-94dc-da523084479f
71e85a1b-e284-41f1-a7cc-f63b33096881,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1134.xml,ocd-bill/d21ad54c-6be8-4019-94dc-da523084479f
a5bf7438-5cea-41d3-8f15-4af2dc46f5dc,,https://congress.gov/bill/119th-congress/house-bill/976,ocd-bill/14d9026e-763e-4ca5-a575-d825ec2f9e0f
0cdc75a2-85aa-484b-8b89-1767647a5cd7,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr976.xml,ocd-bill/14d9026e-763e-4ca5-a575-d825ec2f9e0f
d4801c0f-d61b-42b7-a745-d9e595f925b0,,https://congress.gov/bill/119th-congress/house-bill/957,ocd-bill/e54c0e36-7a85-4984-8055-141cce9bd836
fe5664c1-e16a-4b8c-a183-3ab3be1b47de,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr957.xml,ocd-bill/e54c0e36-7a85-4984-8055-141cce9bd836
155b6519-a18a-4fef-bc0e-74d511e91fb3,,https://congress.gov/bill/119th-congress/house-bill/1109,ocd-bill/21b7b7f2-c17f-499e-b145-5d6ae8fb3c76
766f72f0-6a1d-4aa0-a670-6fb98499797b,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1109.xml,ocd-bill/21b7b7f2-c17f-499e-b145-5d6ae8fb3c76
4225aa1f-dbd5-4d6a-bec8-bb1ce1246dcd,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hjres/BILLSTATUS-119hjres38.xml,ocd-bill/e3201907-053b-461c-be4d-f2e4379bf0e8
f6b3b4d2-0a4d-4a91-b808-224168535301,,https://congress.gov/bill/119th-congress/house-bill/1113,ocd-bill/fff0bfc1-f2e3-45ee-8356-e204b6e236ac
6f071a9d-554e-4e9f-af41-a957c3af1cf1,,https://congress.gov/bill/119th-congress/house-bill/1136,ocd-bill/13b172ca-e64b-4233-bf14-47060c7be448
92be47ab-7566-4045-ac63-b4f81d62410b,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1136.xml,ocd-bill/13b172ca-e64b-4233-bf14-47060c7be448
899d516e-ee01-48d1-a263-408244cedd47,,https://congress.gov/bill/119th-congress/house-bill/30,ocd-bill/49ee3d7a-e569-4c82-abb1-7b2497fec59d
57325c52-4c30-4b4f-a1fa-fc22aef34d14,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr30.xml,ocd-bill/49ee3d7a-e569-4c82-abb1-7b2497fec59d
73de97ba-90f5-4b8c-a35c-77847b014e8b,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1113.xml,ocd-bill/fff0bfc1-f2e3-45ee-8356-e204b6e236ac
fb50243a-003a-425d-aa2d-bfda75823fc4,,https://congress.gov/bill/119th-congress/house-bill/521,ocd-bill/eefd3d18-bb4a-4b5b-92cb-343c87df0606
17885227-6999-4896-84fa-e3a1d792c600,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr521.xml,ocd-bill/eefd3d18-bb4a-4b5b-92cb-343c87df0606
0a85918e-6ace-4b9f-aab5-2708be64ec95,,https://congress.gov/bill/119th-congress/house-bill/587,ocd-bill/8d5cef44-8568-4499-87e8-5cea4d6babeb
d7941eea-b894-4476-b1b8-f5a467f79ea7,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr587.xml,ocd-bill/8d5cef44-8568-4499-87e8-5cea4d6babeb
0c02adae-c2f5-4c47-ba5f-caeec8ee762b,,https://congress.gov/bill/119th-congress/house-bill/524,ocd-bill/ea144100-f108-4584-a4c0-f4bbaaa09238
36744bef-bbf5-46af-b64f-7bd9c7234d68,,https://congress.gov/bill/119th-congress/house-bill/207,ocd-bill/7c7575c1-6e13-4967-ae3b-8c6f6ac8f3c0
9a7cf616-fc43-4caf-93d4-b6abc104f826,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr207.xml,ocd-bill/7c7575c1-6e13-4967-ae3b-8c6f6ac8f3c0
14d84f02-2bdf-4328-9960-1de7ffdde989,,https://congress.gov/bill/119th-congress/house-bill/1135,ocd-bill/35b9a4ce-4112-4ad0-a12a-53a9ba699a55
0b33e211-b178-4078-9f2b-f380ed773e13,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1135.xml,ocd-bill/35b9a4ce-4112-4ad0-a12a-53a9ba699a55
c519decb-8ff8-4519-8fe7-9cb9685b3bee,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr524.xml,ocd-bill/ea144100-f108-4584-a4c0-f4bbaaa09238
e89a45a2-5ff7-430d-b746-dcfb8ea0f145,,https://congress.gov/bill/119th-congress/house-bill/597,ocd-bill/c7e6e284-103c-48ed-9d3c-8a51070211c6
902911ee-39b8-4532-ba87-7f6b482468c2,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr597.xml,ocd-bill/c7e6e284-103c-48ed-9d3c-8a51070211c6
cc2eef2e-4071-42c9-9430-74f51d2ac58f,,https://congress.gov/bill/119th-congress/house-bill/2546,ocd-bill/f178294d-0d89-4934-a0d0-3a97a9cdeae2
00af2d1e-5e06-4e09-bf3c-d75243825450,,https://congress.gov/bill/119th-congress/house-bill/1120,ocd-bill/052e07b2-ff69-4b5c-9916-3594c2e38f7d
b757e1dd-9b3c-4274-80aa-0415f3e12e6a,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1120.xml,ocd-bill/052e07b2-ff69-4b5c-9916-3594c2e38f7d
4ad10311-2dbc-483d-8c20-bc9272ec6b31,,https://congress.gov/bill/119th-congress/house-bill/1140,ocd-bill/2b957100-482e-4549-ac0f-1906b390142f
430984ab-9635-471a-98cc-b35a07fc7a03,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1140.xml,ocd-bill/2b957100-482e-4549-ac0f-1906b390142f
24a97892-dbaf-45b8-88e2-4360df819bf5,,https://congress.gov/bill/119th-congress/house-bill/573,ocd-bill/a2b93ba9-3649-492b-a715-46a193b8a224
51285aa4-2ca1-4c8f-84f3-fdf52407843d,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr573.xml,ocd-bill/a2b93ba9-3649-492b-a715-46a193b8a224
a391e009-7227-4f43-a943-eb2862e2d66e,,https://congress.gov/bill/119th-congress/house-bill/580,ocd-bill/53ce429e-e06d-4d69-a79e-69476b78d02e
61ecc2fc-43ca-4ee8-ba39-2efbb201ba72,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr580.xml,ocd-bill/53ce429e-e06d-4d69-a79e-69476b78d02e
e9e57bb5-f59e-4880-9cf0-c4842691630f,,https://congress.gov/bill/119th-congress/house-bill/165,ocd-bill/1a09b5e3-6434-4695-ab2e-0a41ed73ba82
28652f04-5ef7-4d07-8582-c352e2b1762e,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr165.xml,ocd-bill/1a09b5e3-6434-4695-ab2e-0a41ed73ba82
0bc067bf-c778-4b64-9beb-1068689a977e,,https://congress.gov/bill/119th-congress/house-bill/1110,ocd-bill/b4f088e1-bd88-4fdb-ac5b-8c39250c514a
6a6018af-4fec-4fea-9219-97964721d829,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1110.xml,ocd-bill/b4f088e1-bd88-4fdb-ac5b-8c39250c514a
65f2a5e0-d8f5-4e57-8c27-d05c6ea09b51,,https://congress.gov/bill/119th-congress/house-bill/1138,ocd-bill/797119dc-720f-4d8d-b11a-5c70b54ce82a
9c123e64-0af0-4a1f-9763-d465785ec6e3,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1138.xml,ocd-bill/797119dc-720f-4d8d-b11a-5c70b54ce82a
ed086a33-e08e-417b-b602-234ce85b44dc,,https://congress.gov/bill/119th-congress/house-resolution/5,ocd-bill/2c089ed7-8815-4d47-b432-e93c7c9eb1df
c88b35ee-1aee-40c0-9f03-f1c1a63da930,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hres/BILLSTATUS-119hres5.xml,ocd-bill/2c089ed7-8815-4d47-b432-e93c7c9eb1df
d7f1afc3-19ac-44a3-8708-1b08a4024148,,https://congress.gov/bill/119th-congress/house-bill/1119,ocd-bill/3f709177-a5ed-4fb9-8eb5-30bc84e9a5bf
c7559c1a-5b9d-452d-a328-6aebb871ee49,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1119.xml,ocd-bill/3f709177-a5ed-4fb9-8eb5-30bc84e9a5bf
ca3e67c2-91bf-455a-91df-9b7c82bf011d,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr2546.xml,ocd-bill/f178294d-0d89-4934-a0d0-3a97a9cdeae2
72bea73c-13cb-4219-ab7a-6d8723ca7dd9,,https://congress.gov/bill/119th-congress/house-bill/1125,ocd-bill/219699fc-e93b-4f0d-ab3a-a995c6e0b3d8
a994f267-8d3c-41a4-aa08-a07da1e261b4,,https://congress.gov/bill/119th-congress/house-bill/593,ocd-bill/d53961d0-952d-48ce-839f-312ef9e01cd7
4016b576-797e-4879-a192-75f2d2c2e157,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr593.xml,ocd-bill/d53961d0-952d-48ce-839f-312ef9e01cd7
f3b43046-c532-4755-9a70-ade1b94cf72d,,https://congress.gov/bill/119th-congress/house-bill/584,ocd-bill/397df8f9-f1bc-4c70-ab93-33b74470b0de
bea6b38c-ea9d-48be-b3c6-33c6ad6435e2,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr584.xml,ocd-bill/397df8f9-f1bc-4c70-ab93-33b74470b0de
300c41aa-255e-4f3a-ac36-259d8cbfc48b,,https://congress.gov/bill/119th-congress/house-bill/1146,ocd-bill/af435827-541b-4c03-82cc-4f0074c4f436
36db700c-c2a3-4a25-a174-81596c47cca2,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1146.xml,ocd-bill/af435827-541b-4c03-82cc-4f0074c4f436
a28b3ff7-5f82-41e1-9739-8d70f0c500ae,,https://congress.gov/bill/119th-congress/house-bill/1137,ocd-bill/147e31e9-1868-4294-941c-16a1054aaeff
f641b3e0-06db-4176-b5da-20ad6f1f775d,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1137.xml,ocd-bill/147e31e9-1868-4294-941c-16a1054aaeff
def97eca-bed0-420e-8571-93c91e29d351,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1125.xml,ocd-bill/219699fc-e93b-4f0d-ab3a-a995c6e0b3d8
94a18e65-78c3-4a42-9727-8e87f1bfa8e0,,https://congress.gov/bill/119th-congress/house-bill/1149,ocd-bill/0ba05abf-8a71-4b73-a214-08d2b2afc115
35abb71c-9c0b-4f89-bf08-58148eed1dee,,https://congress.gov/bill/119th-congress/house-resolution/52,ocd-bill/4afa7788-26bc-4ad9-8553-dec21d26276a
90223b42-314e-4eb4-ac5f-6b42ce98c9fa,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hres/BILLSTATUS-119hres52.xml,ocd-bill/4afa7788-26bc-4ad9-8553-dec21d26276a
07bee36d-6de9-4d5b-b642-62182655a6b7,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1149.xml,ocd-bill/0ba05abf-8a71-4b73-a214-08d2b2afc115
87f87efb-f895-445d-bf6b-9f2c18f204ed,,https://congress.gov/bill/119th-congress/house-bill/1115,ocd-bill/f79b5d8e-c0f2-4a21-a825-21247443199d
c739251a-ad83-4e37-8398-fcef7b246362,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1115.xml,ocd-bill/f79b5d8e-c0f2-4a21-a825-21247443199d
97d116ec-cd37-490c-8f8a-6a91fcc1f57d,,https://congress.gov/bill/119th-congress/house-bill/1122,ocd-bill/eb719f7b-3b6d-4ef5-97f3-20a0b28c75ee
95f2678d-6798-492d-a572-bd5c21459424,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1122.xml,ocd-bill/eb719f7b-3b6d-4ef5-97f3-20a0b28c75ee
e9440c40-542f-4356-b4e8-e443b661a254,,https://congress.gov/bill/119th-congress/house-bill/1142,ocd-bill/596829c3-7c38-420a-955e-375669a584fd
b5942bba-c061-4d0e-8437-c2571d2a6cd5,,https://congress.gov/bill/119th-congress/house-bill/1141,ocd-bill/2edc85e7-d623-43a1-a40f-39e4de8b649b
5e89b691-a6a2-43b8-966e-5d53a23f5602,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1141.xml,ocd-bill/2edc85e7-d623-43a1-a40f-39e4de8b649b
e021ab74-be12-4ab0-a4f6-1b52a71cf3ff,,https://congress.gov/bill/119th-congress/house-bill/1116,ocd-bill/23433e06-1704-4b0f-babf-a1db77cd5759
e6d05441-a0ab-4307-840c-ba2fa416a9d8,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1116.xml,ocd-bill/23433e06-1704-4b0f-babf-a1db77cd5759
6731a8b2-85f2-4a49-b7ab-eb8f04277436,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1142.xml,ocd-bill/596829c3-7c38-420a-955e-375669a584fd
99e12298-0d3a-4b33-9c62-18d96d41e074,,https://congress.gov/bill/119th-congress/house-bill/1127,ocd-bill/21fae752-fef1-41df-b5d7-db0008381f99
bdc55f90-90d3-4dba-ad9f-466466987ee7,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1127.xml,ocd-bill/21fae752-fef1-41df-b5d7-db0008381f99
b2f4b63a-5a5a-4344-9cda-a8c9246a478a,,https://congress.gov/bill/119th-congress/house-bill/1143,ocd-bill/1862b021-fef8-4f62-a691-3d12f4c6a586
377e50f5-d424-48df-9886-cd94a09143ea,,https://congress.gov/bill/119th-congress/house-bill/1114,ocd-bill/9895ac8b-f99d-4ae1-be60-cc9d6fdcf417
be4e077f-af9a-443a-8423-3c1bdbab0486,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1114.xml,ocd-bill/9895ac8b-f99d-4ae1-be60-cc9d6fdcf417
20528480-08fe-4fd7-b734-14ead30c3a3b,,https://congress.gov/bill/119th-congress/house-bill/1118,ocd-bill/e235f3c5-77dc-4c74-9d05-f26d1e82f0c4
f81056db-8d63-48fd-bbea-e4d9fcfb07d3,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1118.xml,ocd-bill/e235f3c5-77dc-4c74-9d05-f26d1e82f0c4
75baf95c-65f6-4329-a8e9-85b174744dc7,,https://congress.gov/bill/119th-congress/house-bill/1128,ocd-bill/8379b355-f9b6-401a-908c-094af2cdae01
90779147-66a1-4606-ac6b-cdb85d54faa5,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1128.xml,ocd-bill/8379b355-f9b6-401a-908c-094af2cdae01
be6ebeda-9dc4-4d21-9989-73df1c6d04de,,https://congress.gov/bill/119th-congress/house-bill/1124,ocd-bill/22453c3a-5a26-4072-b606-43a553cd9aa4
3c07f595-133f-407a-8253-6e549cf47ac6,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1124.xml,ocd-bill/22453c3a-5a26-4072-b606-43a553cd9aa4
df79e0c7-11d8-42c3-9b1f-dd968154fed6,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1143.xml,ocd-bill/1862b021-fef8-4f62-a691-3d12f4c6a586
204a1b70-05dc-48ad-b867-b32e56847ecc,,https://congress.gov/bill/119th-congress/house-bill/1145,ocd-bill/8be9a815-4d8d-4fb1-89c2-3c45e083ae59
ce25eb6b-1fce-4a2f-ac6f-771fc3b29d1e,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1145.xml,ocd-bill/8be9a815-4d8d-4fb1-89c2-3c45e083ae59
5991136d-efd4-49aa-9939-4c8d3a3c1a92,,https://congress.gov/bill/119th-congress/house-bill/1117,ocd-bill/6ddacb9f-bf79-4feb-8444-bd36f649fb4a
155b8253-47d2-4d31-ab83-95238e7eba7d,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1117.xml,ocd-bill/6ddacb9f-bf79-4feb-8444-bd36f649fb4a
9a2d6035-f9bd-4f18-a73f-af1f69ee34ed,,https://congress.gov/bill/119th-congress/house-bill/1108,ocd-bill/79e3de8e-80f3-4a09-b021-60b20301647f
a7e93e4d-f6a1-4180-ade5-cbd9762eccca,,https://congress.gov/bill/119th-congress/house-bill/2578,ocd-bill/352db708-ef94-48a9-9db5-40643d6466f4
05aed8f6-802a-4b50-9b9e-58301363c4cb,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr2578.xml,ocd-bill/352db708-ef94-48a9-9db5-40643d6466f4
56086c9d-5751-4553-981b-f6b2432e6b56,,https://congress.gov/bill/119th-congress/house-bill/1132,ocd-bill/e8fd5cf6-6d78-429f-88b5-a4d0f2450827
4f195b81-c014-4472-bad3-9d0d30dec7da,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1132.xml,ocd-bill/e8fd5cf6-6d78-429f-88b5-a4d0f2450827
96a164f1-3c00-4a62-bf8b-591e25d840e4,,https://congress.gov/bill/119th-congress/house-bill/1111,ocd-bill/d509271b-75c0-420b-bcd6-9fc063ef781f
b9b59ca9-399b-461a-b7e5-6c58853cec23,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1111.xml,ocd-bill/d509271b-75c0-420b-bcd6-9fc063ef781f
27d8d2ad-32fe-4ac7-97bf-6a90f842515d,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1108.xml,ocd-bill/79e3de8e-80f3-4a09-b021-60b20301647f
e082a7ab-7fb2-45df-bd41-e1f5d4f29744,,https://congress.gov/bill/119th-congress/house-resolution/121,ocd-bill/50c1f85c-cf18-4795-a44b-c2e5da4c961f
73262cf8-33da-464f-aec6-6b49c852289d,,https://congress.gov/bill/119th-congress/house-bill/1133,ocd-bill/cb45c765-19c8-4899-9904-8f6165c0176b
e2a0a389-a2c6-4e86-91d5-da7e8a8d0ba9,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1133.xml,ocd-bill/cb45c765-19c8-4899-9904-8f6165c0176b
faaa55df-ade6-428d-951b-619c28cf2da6,,https://congress.gov/bill/119th-congress/house-bill/1112,ocd-bill/27383e43-f568-496a-b56a-d960e54856f5
727465a2-f6e9-4bd0-87b6-83cf9d28a6da,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1112.xml,ocd-bill/27383e43-f568-496a-b56a-d960e54856f5
d1dbcee7-f5a3-428a-8ea0-3a6b797b3b2a,,https://congress.gov/bill/119th-congress/house-bill/1150,ocd-bill/0ae3c62e-23ba-4a15-8a8a-fec55af7fa66
8be1e19c-0199-406f-9797-d1684cc631a9,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1150.xml,ocd-bill/0ae3c62e-23ba-4a15-8a8a-fec55af7fa66
c97f09dc-ef16-4ffe-8e1f-efd470205fc1,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hres/BILLSTATUS-119hres121.xml,ocd-bill/50c1f85c-cf18-4795-a44b-c2e5da4c961f
ee066c97-27be-4f1d-a52e-41d050c3fe64,,https://congress.gov/bill/119th-congress/house-resolution/117,ocd-bill/e145eb29-110e-44da-b47f-86f16a58bb3b
efbee994-868f-43d5-a928-c3e7fab0fab6,,https://congress.gov/bill/119th-congress/house-bill/1148,ocd-bill/00a44d57-78c8-414e-810a-8b4d0fe68884
ad9b9c22-3978-4299-bc77-0c99e565168c,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1148.xml,ocd-bill/00a44d57-78c8-414e-810a-8b4d0fe68884
8fbf03c2-5b2c-4d6a-921d-9bd233b84c48,,https://congress.gov/bill/119th-congress/house-bill/1123,ocd-bill/97b02f08-bc19-4c19-a34d-d5f279851e3e
95f4b660-6484-43e3-ac47-571188e57a30,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1123.xml,ocd-bill/97b02f08-bc19-4c19-a34d-d5f279851e3e
605302b3-5bef-406c-b00c-c0500694e520,,https://congress.gov/bill/119th-congress/house-bill/1144,ocd-bill/2a0585f1-3a32-4e39-bdc7-e3a7b64d6e1f
2e31157b-1476-43fd-8f7d-0b31f2b2d751,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1144.xml,ocd-bill/2a0585f1-3a32-4e39-bdc7-e3a7b64d6e1f
977d3ba7-31ec-44e1-b066-da11faea9c47,,https://congress.gov/bill/119th-congress/house-bill/1126,ocd-bill/9d659f06-a436-4ca3-abc6-944a6d051ec3
a1f4a43e-e1ad-4a3b-bae2-56a7ae45680f,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1126.xml,ocd-bill/9d659f06-a436-4ca3-abc6-944a6d051ec3
5536a25d-d5a9-43d2-aa7d-f84211e7f37c,,https://congress.gov/bill/119th-congress/house-bill/1121,ocd-bill/abd52f8a-5fa9-498b-9b5c-05c16a6c5d73
93c5b13b-26bd-4fac-ae8a-04669e67ff96,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1121.xml,ocd-bill/abd52f8a-5fa9-498b-9b5c-05c16a6c5d73
9c93b3fd-791d-4e0a-ac63-e443e1735c73,,https://congress.gov/bill/119th-congress/house-bill/2552,ocd-bill/41883491-1115-4598-a13c-979a19af82d4
cf97c795-bba9-4130-9a34-f989dc58cdfd,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr2552.xml,ocd-bill/41883491-1115-4598-a13c-979a19af82d4
77b2aed6-1aaa-49c0-b7e8-8891a93cdc2e,,https://congress.gov/bill/119th-congress/house-bill/2541,ocd-bill/27ecd2e0-3663-4caa-b9b9-104f067358a8
13f517a7-dd57-473d-826b-ba7b1c69a253,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr2541.xml,ocd-bill/27ecd2e0-3663-4caa-b9b9-104f067358a8
4bed38c1-175a-4285-954b-8ac35a598801,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hres/BILLSTATUS-119hres117.xml,ocd-bill/e145eb29-110e-44da-b47f-86f16a58bb3b
dac68eac-9b24-4de2-b0e1-94599182c2f1,,https://congress.gov/bill/119th-congress/house-bill/2537,ocd-bill/11983ed2-6c59-49c3-9851-b6b89a8253ba
91360a8e-19a7-4595-aca2-2c185733b534,,https://congress.gov/bill/119th-congress/house-bill/1147,ocd-bill/81460350-14d7-453a-83c5-0b0a5052cd2e
880ad12a-1bb5-4f12-9181-aa15de62d77a,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1147.xml,ocd-bill/81460350-14d7-453a-83c5-0b0a5052cd2e
0f90c9b4-552e-4f9d-a9e4-6e6ede9a7a43,,https://congress.gov/bill/119th-congress/house-bill/1130,ocd-bill/8861c2e4-8d1e-4106-b9d7-c620fd5c7610
ff28b537-2155-45c4-82a4-1e0788a8979c,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1130.xml,ocd-bill/8861c2e4-8d1e-4106-b9d7-c620fd5c7610
5d5cb87e-e1fb-4cab-a090-0b25fab99c6d,,https://congress.gov/bill/119th-congress/house-bill/1129,ocd-bill/bd18c0bf-cf91-4ccf-9a4f-2b2185185529
bed7be7a-f0cb-4cb9-abab-b0162166757d,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1129.xml,ocd-bill/bd18c0bf-cf91-4ccf-9a4f-2b2185185529
9db9f130-3d40-4f1d-a2a6-75cf98fa39d6,,https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr2537.xml,ocd-bill/11983ed2-6c59-49c3-9851-b6b89a8253ba
