id,bill_id,title,note
689fd428-fc00-4862-b180-1e304d420a26,ocd-bill/e7f5b126-04e0-4aec-a46e-6e3d31c6b15e,"A bill to establish an interest-bearing account for the non-Federal contributions to the Lower Colorado River Multi-Species Conservation Program, and for other purposes.",
11930e34-25cd-4fdd-9297-eeff6570e8fc,ocd-bill/3a3709f3-251d-4aba-8b7e-3e30b92a2eaa,"A bill to require congressional approval for rules that are expected to cost not less than $50,000,000 annually, and for other purposes.",
a43d6ba9-f03b-4b19-a607-8fafa9efbdc3,ocd-bill/3a3709f3-251d-4aba-8b7e-3e30b92a2eaa,Bureaucratic Limitation and Overreach Control Act,
74c9d829-e7f4-4f1d-ad10-0894ebb590cc,ocd-bill/95a3fdae-a210-4cdd-b154-2cc57c7abb3e,A bill to require full funding of part A of title I of the Elementary and Secondary Education Act of 1965 and the Individuals with Disabilities Education Act.,
400c94da-8e05-4add-8c46-0bd2a29c79f1,ocd-bill/a3283992-671d-40d5-8409-13c47fc9198c,To amend the Geothermal Steam Act of 1970 to provide cost-recovery authority for the Department of the Interior.,
74bb92e8-36bc-4807-9fd6-7d17673bbe49,ocd-bill/1d5c1eb1-ec60-4d23-873e-4c66fd703217,To amend the Internal Revenue Code of 1986 to create health freedom accounts available to all individuals.,
d203bbf7-b071-4858-9ae7-2669c7f453be,ocd-bill/56f7c346-0daa-48bc-83cb-095d5e3da9ad,To establish the Virgin Islands visa waiver program.,
e4c01e42-bca7-4986-8c95-9931105fa46c,ocd-bill/7927d808-5d2c-4ceb-915b-41efa5c0811b,To require mandatory minimums for sexual abuse.,
e3c8ec6c-6de3-4f98-840a-cb2420c4c742,ocd-bill/273e26da-7e68-4ae6-8fb6-bbd07047adbb,"To amend the Internal Revenue Code of 1986 to exclude certain amounts from the tested income of controlled foreign corporations, and for other purposes.",
75c2ca90-93c2-4bbe-8387-e7fbbc676ba3,ocd-bill/00c0efac-dc73-455a-bc2a-35c477efff78,To amend the Internal Revenue Code of 1986 to modify the residence and source rules to provide for economic recovery in the possessions of the United States.,
db0dc709-c010-4683-ac35-da97b39f150b,ocd-bill/5cb22f6c-64ac-4618-9f5c-4f1b2fd0832f,"To extend the Alaska Native Vietnam era veterans land allotment program, and for other purposes.",
8c96fd93-134e-43ca-af83-c0af510f17aa,ocd-bill/2e92d45d-fd1d-4f07-a933-c2eccf47fa4f,To amend the Internal Revenue Code of 1986 to allow employers to deduct certain transportation fringe benefits.,
aee0d84f-0842-4dea-8d31-da67e2cde451,ocd-bill/43333418-d94f-441e-a3d9-25b5d4227998,"To require Members of Congress and their spouses and dependent children to place certain assets into blind trusts, and for other purposes.",
f0bcd8f3-9f2a-4ee1-bca0-6a0ed1823633,ocd-bill/43333418-d94f-441e-a3d9-25b5d4227998,Transparent Representation Upholding Service and Trust in Congress Act,
04031e7c-9669-411c-b065-7bfe06153093,ocd-bill/4a27d14e-1526-4b03-bfc4-cde29d316bdc,"To amend the Food Security Act of 1985 to authorize payments under the environmental quality incentives program to assist producers in implementing certain conservation practices along the southern border of Texas, and for other purposes.",
49ec2f90-b8ee-49b6-8932-c4ac0a6e83a8,ocd-bill/7a44459a-976c-4729-8f75-6923dcc3175d,"To amend title 31, United States Code, to require the Secretary of the Treasury to appear before Congress before the debt limit is reached or extraordinary measures are taken to prevent default.",
714b1d9c-4659-4f29-ad1b-1dce42e68a38,ocd-bill/7a44459a-976c-4729-8f75-6923dcc3175d,Debt Explanation Before Taxwriters Act,
c0b973f8-128f-4d35-996e-ccb08c3e1d80,ocd-bill/4b46ada3-daaf-45ad-b98e-701e9696a4ab,"To amend the Higher Education Act of 1965 to require institutions of higher education, as a condition of participation in programs under title IV of such Act, to include a prohibition of antisemitic conduct in all documents relating to student or employee conduct.",
097fcc57-3e48-4b6d-a171-afceb7df7861,ocd-bill/4b46ada3-daaf-45ad-b98e-701e9696a4ab,Promote Restoring Order To End Campus Targeting of Jewish Students and Faculty Act,
4cd9ca5c-ef4d-4ee9-b729-2e1171a5dd85,ocd-bill/a86c252c-aa41-4fc6-88fe-de27ea2097bf,To amend the Internal Revenue Code of 1986 to exclude overtime compensation from gross income for purposes of the income tax.,
90143964-eba6-48b7-b9a5-9b52c1d67371,ocd-bill/8cdd465b-837b-4672-9c12-ddc601124c15,"To prohibit contributions to the United Nations Human Rights Council, and for other purposes.",
f2b0b6a3-8ca5-4bdc-a341-b8626323f86c,ocd-bill/5b2c8b15-8659-441f-87d9-fd9c36f4468b,"To require the Secretary of Homeland Security to strengthen student visa background checks and improve the monitoring of foreign students in the United States, and for other purposes.",
77c2f4d6-4a62-4d4d-9c97-f748928ad0ac,ocd-bill/955678b8-04cf-454a-a33e-02a6126181e7,"To identify and combat corruption in countries, to establish a tiered list of countries with respect to levels of corruption by their governments and their efforts to combat such corruption, and to evaluate whether foreign persons engaged in significant corruption should be specially designated nationals under the Global Magnitsky Human Rights Accountability Act.",
ed0a7d47-785e-4507-8fa3-714555b69330,ocd-bill/12006252-3205-4882-80bd-ca50f38959ac,To amend the Protecting Americans from Foreign Adversary Controlled Applications Act to extend the deadline by which TikTok must be sold in order to avoid being banned.,
7ad2c370-bb9f-474b-ac68-a7cc90731c21,ocd-bill/13c3f8b8-2f5d-450e-9f2f-68369a152131,To exclude the imposition of duties and import quotas from the authorities provided to the President under the International Emergency Economic Powers Act.,
a5668e33-de6f-497c-ad0e-25d49cbeed3f,ocd-bill/4fa002f8-fd4e-4e39-b85c-d0109dd2ee93,"To direct the Secretary of Agriculture to review the Cattle Fever Tick Eradication Program, and for other purposes.",
c845a67e-6e24-4ee5-b313-7bff0a8b793a,ocd-bill/61b1523a-c1a1-47a5-83f3-7a43fdfbdeb2,Advanced Capabilities for Emergency Response Operations Act,
4822c880-5bae-4fab-9e29-de54cd2cf4da,ocd-bill/61b1523a-c1a1-47a5-83f3-7a43fdfbdeb2,"To utlitize the Advanced Capabilities for Emergency Response to Operations project of NASA to improve aerial responses to wildfires, and for other purposes.",
246dfae1-9d6b-4af2-a225-80d217d0ac7c,ocd-bill/95a3fdae-a210-4cdd-b154-2cc57c7abb3e,Keep Our Promise to America’s Children and Teachers Act,
3ea9e3bc-70e5-44d4-8bf8-a665b740cf05,ocd-bill/a04b3adc-fa88-4171-95b6-a050168c6ecb,To amend the Richard B. Russell National School Lunch Act to allow schools that participate in the school lunch program under such Act to serve whole milk.,
2628bdcd-27b4-47e4-8806-824e4b40ca67,ocd-bill/cd626762-30a3-445a-bbb6-f91fe47911ae,"To amend title 31, United States Code, to modify the deadline for filing beneficial ownership information reports for reporting companies formed or registered before January 1, 2024.",
de4f8495-0932-4de2-b18e-4d469f9b11b1,ocd-bill/e97f634b-119a-4866-aee6-ba22fac67e54,"A bill to amend the Clean Air Act to establish a grant program for supporting local communities in detecting, preparing for, communicating about, or mitigating the environmental and public health impacts of wildfire smoke and extreme heat, and for other purposes.",
d9b78b00-1089-4188-9bab-02b5d79b5030,ocd-bill/ec8d6345-255c-4c93-a90c-e7cfe4fbcb15,A bill to extend the Secure Rural Schools and Community Self-Determination Act of 2000.,
62fef66a-6ed9-4460-a546-9edb9a12bff8,ocd-bill/470c8713-cff5-4fda-8c5c-2d377e5a704b,"A bill to establish a competitive grant program to support the establishment, expansion, or enhancement of youth mentoring programs for eligible youth, and to provide for social and emotional learning, employability skill development, career exploration, work-based learning, and other youth workforce opportunities.",
90df5dce-4872-4c58-acdb-e129a61cab99,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,Defending Education Transparency and Ending Rogue Regimes Engaging in Nefarious Transactions Act,
9acf5c1f-80d6-4fae-aa51-1cd069345657,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,"To amend the Higher Education Act of 1965 to strengthen disclosure requirements relating to foreign gifts and contracts, to prohibit contracts between institutions of higher education and certain foreign entities and countries of concern, and for other purposes.",
eb7213f9-50ef-4ecf-870e-c78121bd357f,ocd-bill/b654dffc-64db-490e-8995-8cd1472b224d,"To ensure that parents are aware of foreign influence in their child's public school, and for other purposes.",
c6578710-9055-4ee7-a07c-de63bc782008,ocd-bill/891cd826-16eb-4538-b138-f8be8cc51e6a,"A bill to protect the right of law-abiding citizens to transport knives interstate, notwithstanding a patchwork of State and local prohibitions that burden citizens.",
047f1c1f-8a86-43a2-acf0-105d47c4a395,ocd-bill/cbd25711-0cc4-4e71-9bcd-7f7739a3e551,"A bill to implement a 5-year pilot program establishing a performance-based pay structure for certain Federal employees in order to enhance productivity, accountability, and employee satisfaction in public service.",
82992c95-0d14-4bb4-b99d-184bdc25a07d,ocd-bill/0bfe7f0e-af53-48b4-be96-1327be726bcc,A bill to amend the Consumer Financial Protection Act of 2010 to limit to $0 the amount that the Director of the Bureau of Consumer Financial Protection may request to fund the activities of the Bureau.,
b581c82c-f424-4b2e-a13b-c9e30365d346,ocd-bill/429646a5-94dd-4127-84c0-f11e40b46485,"Reducing Excessive Taxation and Inefficiencies by Reforming Elder Exemptions to Support Fairness, Inflation Relief, and Simpler Taxes Act",
c4b64446-261a-4848-a13c-a31464f63b08,ocd-bill/429646a5-94dd-4127-84c0-f11e40b46485,A bill to amend the Internal Revenue Code of 1986 to increase the threshold amounts for inclusion of Social Security benefits in income.,
699d1963-fe18-49ca-a333-e8ac3a6f6843,ocd-bill/f002b08f-41bb-45b4-831c-f7f66a3fa37b,Stopping Tariffs on Allies and Bolstering Legislative Exercise of Trade Policy Act,
ae883ddc-7a43-454b-96b3-83be81adcce0,ocd-bill/f002b08f-41bb-45b4-831c-f7f66a3fa37b,A bill to limit the authority of the President to impose new or additional duties with respect to articles imported from countries that are allies or free trade agreement partners of the United States.,
d6353f24-ec9a-43ed-a759-68ee9f58537e,ocd-bill/7c8ba987-160d-4c26-b0d1-e66e25d2592e,"A bill to require Executive agencies to submit to Congress a study of the impacts of expanded telework and remote work by agency employees during the COVID-19 pandemic and a plan for the agency's future use of telework and remote work, and for other purposes.",
161bcdd6-5476-404e-8ea9-a8f6cd109382,ocd-bill/17f08154-e309-45d0-a3ee-20a3e4c2e51c,"A bill to posthumously award a Congressional Gold Medal to Muhammad Ali, in recognition of his contributions to the United States.",
7150533d-424e-4cf6-a71e-2d5adff5b80d,ocd-bill/1b5984ba-1086-4335-b346-56508b45e2bf,"A bill to amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to incentivize certain preparedness measures, and for other purposes.",
daee607d-1ffb-4022-80dc-835ed4f5ad96,ocd-bill/4c8cef08-440d-414a-8f04-f72635128114,"A bill to prohibit the importation, sale, manufacture, transfer, or possession of .50 caliber rifles, and for other purposes.",
c5c212dd-69df-4185-aa0b-e20736a0f365,ocd-bill/d8628b6d-4f0f-4a62-8422-52393a43a1ad,To amend the Internal Revenue Code of 1986 to increase the deduction for certain expenses of elementary and secondary school teachers.,
462b9b2f-063a-4671-a096-12418314cd1d,ocd-bill/67d9a739-4e53-4fe6-96d6-8d2746927fc0,Directing Resources for Officers Navigating Emergencies Act of 2025,
63637d28-c712-4118-93b5-b326e487f0b2,ocd-bill/67d9a739-4e53-4fe6-96d6-8d2746927fc0,To authorize the use of certain Department of Justice grants to purchase and operate unmanned aircraft systems to benefit public safety.,
bfa7aca1-81b2-43e0-b847-a29508ecb1f8,ocd-bill/70adb755-d752-417f-a5d8-563f26ed16b4,To amend title XIX of the Social Security Act to implement a minimum work requirement for able-bodied adults enrolled in State Medicaid programs.,
4066bed0-807d-4394-b133-fb822eb63475,ocd-bill/d51123ad-7bed-4ec4-9d48-d5acebafdd61,"To require the Administrator of the Small Business Administration to ensure that the small business regulatory budget for a small business concern in a fiscal year is not greater than 0, and for other purposes.",
01961e1d-024f-4079-af02-6a7777143fb2,ocd-bill/7f26580c-b25c-4b27-b5f8-a4906838b6c9,"To prohibit Federal spending on funding research in China, and for other purposes.",
055899d8-10f4-4fd6-b004-d5d832c3fb19,ocd-bill/3ef2f326-1a24-48a0-a691-e23fe6b080ca,A bill to establish the Southern Border Wall Construction Fund and to transfer unobligated amounts from the Coronavirus State and local fiscal recovery funds to such Fund to construct and maintain physical barriers along the southern border.,
ef4126c8-7b72-4818-8c6a-aa36bb8ef3b2,ocd-bill/25c5441a-dd22-4263-bbd9-a12c138bb0da,"A bill to amend title 5, United States Code, to instruct Inspectors General to report to Congress on social media communications.",
9276aa1b-2f37-4ffa-aff7-e44fdb56b977,ocd-bill/3e714cef-5c77-4460-925a-827d8232983f,"A bill to amend title 35, United States Code, to provide for a safe harbor from infringement of a method of use patent relating to drugs or biological products.",
2eeecd09-d76c-4450-9115-20b60993e16a,ocd-bill/e7b5eef3-c78b-4e11-a316-154a57288442,"A bill to establish Joint Operations Centers along the southern border of the United States, and for other purposes.",
4d94555a-a4e6-4b13-9a99-d3b194080128,ocd-bill/f08c9408-2888-4c94-98d3-720abe9fdef4,A bill to provide for regulations on protecting statutory conscience rights in health care.,
5b612cd4-65b3-40b7-af6a-18b3cc2cda5c,ocd-bill/d489b19a-91e8-4f39-9f58-1a90e2b532b6,Curtailing Online Limitations that Lead Unconstitutionally to Democracy's Erosion Act,
1eb117de-bcce-478b-8724-a515be3a6acd,ocd-bill/d489b19a-91e8-4f39-9f58-1a90e2b532b6,"A bill to amend the Communications Act of 1934 to address governmental interference in content moderation decisions by providers of interactive computer services, and for other purposes.",
2ee4632b-e163-4214-b304-7be5709d1eb7,ocd-bill/94fe8043-273e-4cf2-82fc-0c10e69f71ab,"A bill for a right of action against Federal employees for violations of rights secured by the First Amendment to the Constitution of the United States, and for other purposes.",
bfd2cecb-29b5-4ce6-b85f-85812012013e,ocd-bill/384c86e1-69ad-44d6-92db-3bab751572cb,A bill to allow reciprocity for the carrying of certain concealed firearms.,
5387f8b0-e288-444a-ba35-a02f0d24e16b,ocd-bill/7f12f3d1-e7ce-4662-832b-a5b9e89c9b71,"A bill to increase the maximum reward amount for information leading to the arrest and conviction of Nicolas Maduro Moros to $100,000,000, which shall be paid out by the Federal Government from all assets being withheld from Nicolas Maduro Moros, officials of the Maduro regime and their co-conspirators.",
46542ea1-9408-4f0a-8c1b-bfb927e181bf,ocd-bill/7f12f3d1-e7ce-4662-832b-a5b9e89c9b71,Securing Timely Opportunities for Payment and Maximizing Awards for Detaining Unlawful Regime Officials Act of 2025,
ee636076-1270-43d4-a998-8f7a6958954e,ocd-bill/f9c55b97-8d09-4596-a76a-6a2bdcd55d73,"A bill to require each agency to repeal 3 existing regulations before issuing a new regulation, and for other purposes.",
5a57872d-e43c-4164-9b22-4d05093a57a7,ocd-bill/f9c55b97-8d09-4596-a76a-6a2bdcd55d73,Expediting Reform And Stopping Excess Regulations Act,
48dd79f6-a048-45fc-9dc9-778390bb6412,ocd-bill/2fe23465-62c4-4d9a-9383-2a4f20528b14,"A bill to amend title 18, United States Code, to penalize false communications to cause an emergency response, and for other purposes.",
5fc808b3-02bf-481a-a365-59625ef618e1,ocd-bill/040db31c-93b7-4e90-856f-48ade69a4141,A bill to amend the Internal Revenue Code of 1986 to expand eligibility for the refundable credit for coverage under a qualified health plan.,
ea641485-4cf7-42dd-9fb7-cdbbea256948,ocd-bill/092227c4-fa25-4116-bf53-2742f12893c2,To amend the Internal Revenue Code of 1986 to require additional information on math and clerical error notices.,
8112986f-45ac-416d-a176-bcea11d23244,ocd-bill/3bb167b9-9059-4933-9610-2330c35501b5,"To amend the Internal Revenue Code of 1986 to conform to the intent of the Internal Revenue Service Restructuring and Reform Act of 1998, as set forth in the joint explanatory statement of the committee of conference accompanying Conference Report 105-599, that the National Taxpayer Advocate be able to hire and consult counsel as appropriate.",
de66ceba-063f-4ccb-b4e4-cbd2c6d30fe8,ocd-bill/f83fe29f-454a-45c9-9d1e-1cd8b6b2afb9,"To amend section 3(b)(4) of the United States Housing Act of 1937 to exclude certain disability benefits from income for the purposes of determining eligibility for the supported housing program under section 8(o)(19), and for other purposes.",
3ead2bab-bcdf-431c-8a5e-cf9e825347d7,ocd-bill/c85bfba9-da6c-4ad7-90d0-18b67dea7af4,"To amend the Federal Credit Union Act to modify the frequency of board of directors meetings, and for other purposes.",
373ebe52-b6ed-4979-ab4f-d860af65a82e,ocd-bill/a73ae6e5-cc2a-495c-a47b-3921b98d5e0a,To prohibit the availability of Federal education funds for elementary and secondary schools that receive direct or indirect support from the Government of the People's Republic of China.,
80a81657-d552-44fd-ad5d-0ff0dbc3b326,ocd-bill/a73ae6e5-cc2a-495c-a47b-3921b98d5e0a,Promoting Responsible Oversight To Eliminate Communist Teachings for Our Kids Act,
cc3418b9-0b52-403c-9449-c4cf46bc6791,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,"To prohibit elementary and secondary schools from accepting funds from or entering into contracts with the Government of the People's Republic of China and the Chinese Communist Party, and for other purposes.",
7f9806d4-3d85-4af1-8fb2-683048e1165d,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,"To authorize the Secretary of Homeland Security to suspend the entry of aliens, and for other purposes.",
f48b5619-59db-4bbb-868a-96f8d196a83d,ocd-bill/91f64764-7b56-4d83-a298-487cf5169feb,To amend the Internal Revenue Code of 1986 to eliminate the marriage penalty in the income tax rate brackets.,
dd9fdd0e-f5f5-4bfc-a806-22d83522f671,ocd-bill/938ffbb6-2d5c-4f70-b195-1d1c3ed6d329,"To provide for the collection and sharing of information, including tax return information, for purposes of criminal investigations with respect to loans under the Paycheck Protection Program.",
118e90fe-3eeb-42a5-bb21-6837cf55363e,ocd-bill/6923812f-3674-41ba-8d1a-b3343b37049f,"To amend the Immigration and Nationality Act to make mandatory and permanent requirements relating to use of an electronic employment eligibility verification system, and for other purposes.",
61e0de19-07e3-47c7-966a-34f7a4e37313,ocd-bill/37abf0c5-a5a4-4403-8110-57b9c51320f2,To amend the Tariff Act of 1930 relating to de minimis treatment under that Act.,
80a4ff1c-3803-4f62-b654-e370af73b9c9,ocd-bill/175b919d-8dfc-4fae-bb45-8605843e5741,Fast Lane for Youths Act,
4918d0cf-4d3a-460f-8301-497beae7ae3b,ocd-bill/175b919d-8dfc-4fae-bb45-8605843e5741,"To establish a system to expedite gate passes and flight access procedures to allow caregivers, parents, and guardians to accompany minors and passengers needing assistance to their flights.",
e1739816-8295-4356-8c33-f9c7fd418259,ocd-bill/f8bd9234-5370-428d-83a6-dd0efab6ebec,"To remove aliens who fail to comply with a release order, to enroll all aliens on the nondetained docket of an immigration court in the Alternatives to Detention program with continuous GPS monitoring, and for other purposes.",
49871f5f-21d1-4a1f-b110-7c8c1783f344,ocd-bill/ce701cd6-26a3-4482-8117-41d8fa9b812e,"To enhance predisaster mitigation to prevent future natural disasters, and for other purposes.",
2cbc16a0-47ca-455b-b8b2-bf25705668cb,ocd-bill/44b1ef94-d0a7-4c3d-bf20-4f60ebe15c79,To amend the Internal Revenue Code of 1986 to index dependent care assistance programs to inflation.,
ad07c816-0139-48ae-9f61-cf855873d95e,ocd-bill/44b1ef94-d0a7-4c3d-bf20-4f60ebe15c79,Combating High Inflation Limiting Daycare Act of 2025,
6330c6a6-a4ee-4b65-8bbd-55155adbb028,ocd-bill/6316c84d-2a3f-4022-adc7-a4f3e8f3fd70,"A bill to improve coordination between the Department of Energy and the National Science Foundation on activities carried out under the National Quantum Initiative Program, and for other purposes.",
f5327cca-c944-42e4-aa8b-09226341e1e1,ocd-bill/74eea547-6310-4cad-ae8a-bf349177a3ea,"A bill to require an annual report on United States portfolio investments in the People's Republic of China, and for other purposes.",
753b7b49-fec6-4e0d-84a0-8d56220426a3,ocd-bill/a335f057-aebe-4084-8575-882d1873bd57,Specialty Physicians Advancing Rural Care Act,
7d892099-2dec-4a31-88e5-e1e3c5afe5c7,ocd-bill/a335f057-aebe-4084-8575-882d1873bd57,"A bill to amend the Public Health Service Act to authorize a loan repayment program to encourage specialty medicine physicians to serve in rural communities experiencing a shortage of specialty medicine physicians, and for other purposes.",
e62ea901-7d5b-4ce5-8bfb-9841373a8e14,ocd-bill/19cc9115-a9a9-4af4-bf4b-152adfce7c45,"A bill to require the Secretary of Agriculture to establish a grant program to address forestry workforce development needs, and for other purposes.",
0a384e7d-7fba-4327-ae7d-ed64dc075b4c,ocd-bill/04e3a814-7da1-4998-9140-7a58b374c3b3,A bill to amend the Internal Revenue Code of 1986 to provide a refundable credit against tax for disaster mitigation expenditures.,
21babacb-6344-42a9-b599-7209f4adf1d3,ocd-bill/b93cc951-f7e3-41a9-ad8a-77d340fb5855,To amend the Internal Revenue Code of 1986 to expand the availability of penalty-free distributions to unemployed individuals from retirement plans.,
edd19353-2e4a-4b0a-a31c-8694d3646674,ocd-bill/76995091-a484-4e2b-b3d8-ad948d87a461,To require that the flag of the United States of America be flown at its highest peak on Inauguration Day.,
be0595a6-b010-47da-a3ca-d8d7c5281a56,ocd-bill/cc3e76b3-a4ec-491b-9942-6187a138b5b5,"To amend title X of the Public Health Service Act to prohibit family planning grants from being awarded to any entity that performs abortions, and for other purposes.",
8fe21264-8fdf-4e34-b33c-f5eb045ebb14,ocd-bill/75ae054a-1470-4ee5-a81c-3b8a8409498c,"To direct the Secretary of Health and Human Services carry out activities to streamline regulatory oversight of human cell and tissue products, and for other purposes.",
3267ea15-bd9d-4c26-951c-81b0b3698fb9,ocd-bill/2369d066-912b-4714-8c10-2a8331d80dda,To require the Secretary of Commerce to establish the Sea Turtle Rescue Assistance Grant Program.,
93a8a361-10b3-47cb-b5b4-5a42382da3bd,ocd-bill/f2e480ba-322b-4598-bfc0-7fc6fa40e790,To amend the Internal Revenue Code of 1986 to modify the source rules for personal property sales in possessions of the United States.,
dcfc3e72-74bd-4dd7-a93d-1b14eab889bc,ocd-bill/90a42f76-6a33-4725-9133-37bb9bef8f17,Second Amendment Guarantee Act,
18db959d-5109-4f03-84c0-1b1672e863d1,ocd-bill/90a42f76-6a33-4725-9133-37bb9bef8f17,"To amend title 18, United States Code, to limit the authority of States and localities to regulate conduct, or impose penalties or taxes, in relation to rifles or shotguns.",
fe2629fe-29ba-49a3-bf65-c18792373bfe,ocd-bill/bcddf34a-bf77-4435-9b47-a2d8e7d98953,To amend the Internal Revenue Code of 1986 to increase the limitations on expensing of depreciable business assets.,
9372a7ce-46d8-4397-9f7e-50a436da7f69,ocd-bill/21b5fd6d-c1cf-41bc-8f2e-ed7dc88f6b3a,"To direct the Secretary of Health and Human Services, acting through the Assistant Secretary for Planning and Evaluation, to conduct a study on existing efforts of hospitals with respect to electronic automated referrals for purposes of organ donation, and for other purposes.",
ee9e641e-3280-45b6-ba8d-d21ee2192703,ocd-bill/977cb2d0-98f0-4c6a-8d4d-567571ed0abe,To require the GAO to conduct a study detailing the total cost of unused construction materials that were obtained for the construction of a border wall along the United States-Mexico border.,
7725b1ca-01ed-431d-a1ad-6aeff002f3c5,ocd-bill/c9d7fc32-22ff-4e5d-a75b-60caf1a2f5e4,To amend the Internal Revenue Code of 1986 to provide that certain bona fide residents of the Virgin Islands who are shareholders of corporations organized under the laws of the Virgin Islands are not treated as United States persons for purposes of determining certain inclusions in gross income with respect to such corporations.,
5954af5b-5247-4330-96cd-3db529fcca64,ocd-bill/28d0e80d-fc98-4c7c-a09a-8b79b10b57dd,"To amend the Infrastructure Investment and Jobs Act to increase surface water and groundwater storage, and for other purposes.",
3d1a9444-504f-4024-aa7f-eabcd804e748,ocd-bill/76da7f93-cd62-4ea2-9a47-b7b7dce8ed7a,"To immediately halt investment by United States persons in the energy sector of Venezuela until the legitimate results of the July 28, 2024, election are respected.",
cad50479-6c01-4ccf-8111-db0a84ff6736,ocd-bill/76da7f93-cd62-4ea2-9a47-b7b7dce8ed7a,Revoke Exemptions for Venezuelan Oil to Curb Autocratic Repression Act of 2025,
69181615-4412-4272-8016-e4f17cc91d27,ocd-bill/366531e6-68b9-4426-a67c-75c9b99963dd,To amend the Internal Revenue Code of 1986 to modify the residence and source rules to provide for economic recovery in the possessions of the United States.,
dfbb30f5-86c8-4ca6-8227-171af65f18f2,ocd-bill/495f7d30-57ae-40c6-9838-213e88f58d53,"To require the standardization of reciprocal fire suppression cost share agreements, and for other purposes.",
305cffad-a4ec-4021-a121-b0c0406558e5,ocd-bill/67e1bb9c-05ba-403f-8e81-df493c9e24e1,"To amend title 18, United States Code, to increase the penalty for fraudulent misrepresentation about the receipt of a military decoration or medal, and for other purposes.",
82fd8b93-cc20-49f3-826a-ae9ca0269406,ocd-bill/ec711a7b-e976-45f4-abc7-c4e5aa577a5a,"To condition the receipt of certain grants by the Metropolitan Transportation Authority on exempting certain drivers from congestion fees, and for other purposes.",
252df172-39fc-4ac3-a040-2036c69d28c0,ocd-bill/e9fae9da-8900-4168-b6e6-e1c1b27ceb88,"To require the Administrator of the Environmental Protection Agency to collect, calculate, and publish information regarding emissions of carbon dioxide and methane outside the boundaries of the United States that are associated with exports of fossil fuels, and for other purposes.",
ca76d9dc-5dbf-4090-92b1-e8a3106cf7c0,ocd-bill/b10c3422-eca2-4dde-b031-c470b1a2ef35,"To provide that the rule relating to ""Short-Term, Limited-Duration Insurance and Independent, Noncoordinated Excepted Benefits Coverage"" (89 Fed. Reg. 23338 (April 3, 2024)) shall have no force or effect.",
64da1310-4b03-417b-9c50-67f8819a5e5d,ocd-bill/8f92f0fe-f9bf-4fa2-bbb7-182bd6f2d05f,"To amend title 49, United States Code, to provide States the authority to limit blocking grade rail crossings, and for other purposes.",
1d19ab9d-a52c-4819-af29-4bafbbba0658,ocd-bill/3c14432e-4a27-4cef-97c5-9c6a632ce9ab,To amend the Federal Crop Insurance Act to modify a provision relating to quality loss adjustment coverage.,
3cd4a83d-6f2e-449a-8d04-253d10633bfd,ocd-bill/f6ee2ec5-d6dc-4ebc-b7ce-de75337b0d89,"To amend title 5, United States Code, to provide limitations on Federal teleworking, and for other purposes.",
88207492-e446-4a80-8d89-74c2ffff959a,ocd-bill/3b0857f8-bfe5-4d61-8c4a-4c6136032973,"To improve drought related disaster assistance programs of the Department of Agriculture, and for other purposes.",
b26b05ec-0985-4787-8d6e-a352156c31b9,ocd-bill/3c119500-bdf7-4842-a445-1bb2090c0bd4,"To prohibit funds made available to the Department of Education by previous Appropriations Acts from being used for any activity relating to implementing a reorganization of the Department, and for other purposes.",
3ec2a9b0-7ec0-4bac-8290-4180b2ee186a,ocd-bill/1c374933-18f6-4c84-89ab-1fe2bca7b990,To authorize the removal of an action from an administrative law judge of any administrative agency to a district court of the United States.,
efa14749-3b30-46b7-a0b1-db9fc2899b47,ocd-bill/c531aaf8-e31f-4124-9376-e3a188771914,Securing Access to Lower Taxes by ensuring Deductibility Act,
1d9d98e8-89d9-47cc-af46-d84b91361534,ocd-bill/c531aaf8-e31f-4124-9376-e3a188771914,"To amend the Internal Revenue Code of 1986 to repeal the limitation on the deduction for certain taxes, including State and local property and income taxes.",
d0681790-150d-489e-bce8-dc571c059f44,ocd-bill/6c767bb2-c6b9-465a-9035-e51b4481aed8,To authorize the Secretary of Veterans Affairs to make grants to State and local entities to carry out peer-to-peer mental health programs.,
f0371cc8-eaaa-47ec-9caa-bb8099da6e44,ocd-bill/4c485a4a-c9ec-44c4-bedf-447d7e036df5,To amend the Internal Revenue Code of 1986 to permit individuals eligible for Indian Health Service assistance to qualify for health savings accounts.,
bc78ca4c-7c96-4ff0-8db7-c9f8aec41644,ocd-bill/9179fbc3-06f7-4cdc-9931-f53bfd2cbc62,"To amend the Homeland Security Act of 2002 to improve U.S. Customs and Border Protection (CBP) identification of staffing needs, and for other purposes.",
0520d304-eced-4974-b5d4-a238d5038c44,ocd-bill/26ec6409-e0a2-446b-8af1-533764c00e68,"To amend the Intermodal Surface Transportation Efficiency Act of 1991 to prohibit cordon pricing in the Central Business District Tolling Program for New York City, and for other purposes.",
